brand,chain,report_date,report_month,units_4w,dollars_4w,stores_4w,velocity_spw_4w,units_52w,dollars_52w,stores_52w,velocity_spw_52w,units_ytd,dollars_ytd,stores_ytd,velocity_spw_ytd,source_file
NEOLEA,MADHAVA,2025-06-15,2025-06-01,,,,,2259.4,173965.32,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MALETTI REGNANI,2025-06-15,2025-06-01,,,,,2190.6,56785.7,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MANICARDI,2025-06-15,2025-06-01,,,,,629.4,24074.18,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MANNYS,2025-06-15,2025-06-01,,,,,1498.8,4228.48,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MANTOVA,2025-06-15,2025-06-01,,,,,706.4,15470.98,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MAPLE GROVE FARMS,2025-06-15,2025-06-01,,,,,2686.8,16151.86,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MARDONA,2025-06-15,2025-06-01,,,,,1413.2,6770.88,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MASSERIE DI SANTERAMO,2025-06-15,2025-06-01,,,,,1020.2,55201.02,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MAVRAS GREEK OIL,2025-06-15,2025-06-01,,,,,796.4,15906.64,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MAZZETTI,2025-06-15,2025-06-01,,,,,1095.2,115170.96,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MEDITERRANEAN ORGANIC,2025-06-15,2025-06-01,,,,,286.8,429.26,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MIABELLA,2025-06-15,2025-06-01,,,,,868.0,294.84,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MODENACETI,2025-06-15,2025-06-01,,,,,1654.8,370276.9,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MONARI FEDERZONI,2025-06-15,2025-06-01,,,,,1788.8,1659289.38,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MONINI,2025-06-15,2025-06-01,,,,,237.8,2002.3,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MONTE POLLINO,2025-06-15,2025-06-01,,,,,614.2,12485.54,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MOTHERS MARKET - TOTAL US,2025-06-15,2025-06-01,,,,,137692.5,1856473.4800000002,32.712,80.94682967436084,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MOUNTAINEER BRAND,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,MUSSINI,2025-06-15,2025-06-01,,,,,295.6,165.34,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,NAPA VALLEY NATURALS,2025-06-15,2025-06-01,,,,,3426.6,2674895.7,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,NAPOLEON,2025-06-15,2025-06-01,,,,,2279.0,362514.26,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,NAPOLI,2025-06-15,2025-06-01,,,,,2643.2,799.14,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,NEOLEA,2025-06-15,2025-06-01,,,,,701.0,78850.32,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,NEWMANS OWN ORGANICS,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,NO BRAND,2025-06-15,2025-06-01,,,,,2524.6,687.4,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,NOBRAND,2025-06-15,2025-06-01,,,,,3126.2,66727.48,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,NONNA PIA,2025-06-15,2025-06-01,,,,,2591.0,826981.54,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,O OLIVE OIL & VINEGAR,2025-06-15,2025-06-01,,,,,1324.8,829693.32,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,OILS OF PAICINES,2025-06-15,2025-06-01,,,,,1068.2,5924.56,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,OJAI OLIVE OIL COMPANY,2025-06-15,2025-06-01,,,,,565.2,4731.66,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,OLDE CAPE COD,2025-06-15,2025-06-01,,,,,97.4,6.38,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,OLIO BEATO,2025-06-15,2025-06-01,,,,,1035.6,8382.36,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,OLIVERS,2025-06-15,2025-06-01,,,,,5384.4,44791.86,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ORTALLI,2025-06-15,2025-06-01,,,,,1227.0,82943.06,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,PAMPA,2025-06-15,2025-06-01,,,,,1063.4,62.38,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,PASTENE,2025-06-15,2025-06-01,,,,,1018.0,3897.46,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,POMPEIAN,2025-06-15,2025-06-01,,,,,1397.4,134022.74,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,POMPEIAN ORGANIC,2025-06-15,2025-06-01,,,,,340.4,1447.84,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,PONTI,2025-06-15,2025-06-01,,,,,814.4,85700.68,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,PRIMAL KITCHEN,2025-06-15,2025-06-01,,,,,1324.4,352654.04,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,PRIVATE LABEL,2025-06-15,2025-06-01,,,,,3440.6,2751655.86,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,PRIVATE LABEL ORGANIC,2025-06-15,2025-06-01,,,,,6577.2,1450233.62,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,PUBLIX CORP - RMA,2025-06-15,2025-06-01,,,,,96620782.1,666932084.9,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,Product Level,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,Product Universe,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,QUEEN CREEK OLIVE MILL,2025-06-15,2025-06-01,,,,,1672.8,76881.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,RACCONTO,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,RACHAEL RAY,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,RE MODENA,2025-06-15,2025-06-01,,,,,390.8,9713.06,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,REGALIS,2025-06-15,2025-06-01,,,,,458.8,14106.42,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,RIENZI,2025-06-15,2025-06-01,,,,,1458.4,6656.18,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,RIO BRIATI,2025-06-15,2025-06-01,,,,,1335.2,12352.7,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,RITROVO SELECTIONS,2025-06-15,2025-06-01,,,,,1400.0,566570.84,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ROLAND,2025-06-15,2025-06-01,,,,,1321.0,47237.36,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ROLAND ORGANIC,2025-06-15,2025-06-01,,,,,371.0,373.7,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,RUSSO TIESI,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,RUSTICHELLA,2025-06-15,2025-06-01,,,,,638.2,57300.74,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,Row Labels,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SADAF,2025-06-15,2025-06-01,,,,,362.0,68.72,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SAN GIULIANO,2025-06-15,2025-06-01,,,,,1785.4,41028.28,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SAN REMO,2025-06-15,2025-06-01,,,,,1845.2,242413.2,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SANEDAS KITCHEN,2025-06-15,2025-06-01,,,,,7152.8,5469.78,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SARATOGA OLIVE OIL,2025-06-15,2025-06-01,,,,,3035.4,33991.42,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SAVE MART CORP - RMA,2025-06-15,2025-06-01,,,,,6555419.0,51311878.75,19.982000000000003,6308.96556901211,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SCIABICA,2025-06-15,2025-06-01,,,,,2421.6,100101.9,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SCLAFANI,2025-06-15,2025-06-01,,,,,1848.4,3523.82,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SEGGIANO,2025-06-15,2025-06-01,,,,,1582.6,62621.92,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SEKA HILLS,2025-06-15,2025-06-01,,,,,487.0,13487.92,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SELEZIONE PONDINI,2025-06-15,2025-06-01,,,,,4577.2,124832.96,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SEVEN FARMS,2025-06-15,2025-06-01,,,,,254.4,304.78,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SOLSPRING,2025-06-15,2025-06-01,,,,,240.6,26045.86,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SONOMA FARM,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SONOMA HARVEST,2025-06-15,2025-06-01,,,,,2127.0,4581.5,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SOPHIA,2025-06-15,2025-06-01,,,,,986.6,976.94,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SPARROW LANE,2025-06-15,2025-06-01,,,,,681.0,5388.66,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SPECTRUM NATURALS,2025-06-15,2025-06-01,,,,,988.0,43225.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SS CULINARY OIL CANOLA,2025-06-15,2025-06-01,,,,,30034071.9,329417305.96,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SS CULINARY OIL FLAVORED & SPECIALTY,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SS CULINARY OIL OLIVE,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SS CULINARY OIL SPRAY & MIST,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SS CULINARY OIL VEGETABLE & OTHER,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SS VINEGARS BALSAMIC,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SS VINEGARS NON BALSAMIC,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,STAR,2025-06-15,2025-06-01,,,,,1632.8,133078.12,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,STICKY BALSAMIC,2025-06-15,2025-06-01,,,,,462.2,16407.04,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,STONEWALL KITCHEN,2025-06-15,2025-06-01,,,,,949.2,45102.14,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,SUTTER BUTTES,2025-06-15,2025-06-01,,,,,1425.2,6796.22,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,Subcategory,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,TASSOS,2025-06-15,2025-06-01,,,,,394.2,2221.42,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,TERRA MEDI,2025-06-15,2025-06-01,,,,,372.6,2714.46,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,TEXAS OLIVE RANCH,2025-06-15,2025-06-01,,,,,2281.8,6934.04,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,THE FRESH MARKET - TOTAL US,2025-06-15,2025-06-01,,,,,2282137.5,29112625.92,515.052,85.20937617053156,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,THE TRENTASETTE COLLECTION,2025-06-15,2025-06-01,,,,,476.2,21384.76,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,TOUCAN,2025-06-15,2025-06-01,,,,,703.6,32489.02,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,TUSCANINI,2025-06-15,2025-06-01,,,,,350.6,1861.96,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,Time Period End Date,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,URBANI,2025-06-15,2025-06-01,,,,,65.8,394.96,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,VANTIA,2025-06-15,2025-06-01,,,,,645.0,49096.56,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,VILLA MANODORI,2025-06-15,2025-06-01,,,,,828.8,368827.14,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,VILLA MANODORI ESSENZIALE,2025-06-15,2025-06-01,,,,,90.6,778.8,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,VILLAGE BATCH,2025-06-15,2025-06-01,,,,,790.6,658.12,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,VINCOTTO,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,VITA ORGANIC,2025-06-15,2025-06-01,,,,,1188.0,1688.58,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,WILD HARVEST,2025-06-15,2025-06-01,,,,,500.6,5030.84,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,WOZZ KITCHEN CREATIONS,2025-06-15,2025-06-01,,,,,691.4,4050.74,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,YTD,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,ZACK BRUELL,2025-06-15,2025-06-01,,,,,2945.0,62327.1,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,nan,2025-06-15,2025-06-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 06-15-25.xlsb
NEOLEA,12 Weeks,2025-07-13,2025-07-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,24 Weeks,2025-07-13,2025-07-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,4 Weeks,2025-07-13,2025-07-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45494,2025-07-13,2025-07-01,,,,,26.9,440.82,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45501,2025-07-13,2025-07-01,,,,,26.3,423.43,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45508,2025-07-13,2025-07-01,,,,,32.7,536.76,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45515,2025-07-13,2025-07-01,,,,,31.2,484.78,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45522,2025-07-13,2025-07-01,,,,,21.1,342.05,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45529,2025-07-13,2025-07-01,,,,,30.5,509.02,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45536,2025-07-13,2025-07-01,,,,,26.5,442.32,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45543,2025-07-13,2025-07-01,,,,,22.0,348.77,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45550,2025-07-13,2025-07-01,,,,,20.2,313.15,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45557,2025-07-13,2025-07-01,,,,,11.7,190.33,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45564,2025-07-13,2025-07-01,,,,,16.3,253.02,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45571,2025-07-13,2025-07-01,,,,,22.3,351.57,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45578,2025-07-13,2025-07-01,,,,,15.9,265.72,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45585,2025-07-13,2025-07-01,,,,,22.2,365.76,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45592,2025-07-13,2025-07-01,,,,,25.5,407.02,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45599,2025-07-13,2025-07-01,,,,,52.4,742.79,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45606,2025-07-13,2025-07-01,,,,,50.9,732.13,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45613,2025-07-13,2025-07-01,,,,,42.3,590.36,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45620,2025-07-13,2025-07-01,,,,,57.7,831.36,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45627,2025-07-13,2025-07-01,,,,,75.6,1065.03,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45634,2025-07-13,2025-07-01,,,,,42.9,647.36,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45641,2025-07-13,2025-07-01,,,,,41.8,640.24,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45648,2025-07-13,2025-07-01,,,,,105.5,1602.9299999999998,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45655,2025-07-13,2025-07-01,,,,,56.9,880.43,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45662,2025-07-13,2025-07-01,,,,,35.9,568.3199999999999,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45669,2025-07-13,2025-07-01,,,,,53.400000000000006,613.05,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45676,2025-07-13,2025-07-01,,,,,60.1,934.89,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45683,2025-07-13,2025-07-01,,,,,62.5,953.3800000000001,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45690,2025-07-13,2025-07-01,,,,,29.0,467.80999999999995,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45697,2025-07-13,2025-07-01,,,,,45.5,689.22,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45704,2025-07-13,2025-07-01,,,,,40.599999999999994,625.05,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45711,2025-07-13,2025-07-01,,,,,24.6,378.57000000000005,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45718,2025-07-13,2025-07-01,,,,,49.400000000000006,631.17,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45725,2025-07-13,2025-07-01,,,,,37.4,507.83000000000004,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45732,2025-07-13,2025-07-01,,,,,74.4,965.3199999999999,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45739,2025-07-13,2025-07-01,,,,,115.5,1496.88,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45746,2025-07-13,2025-07-01,,,,,91.4,1182.65,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45753,2025-07-13,2025-07-01,,,,,79.9,1105.9,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45760,2025-07-13,2025-07-01,,,,,69.6,879.4,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45767,2025-07-13,2025-07-01,,,,,95.0,1223.81,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45774,2025-07-13,2025-07-01,,,,,111.69999999999999,1484.76,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45781,2025-07-13,2025-07-01,,,,,63.3,873.1500000000001,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45788,2025-07-13,2025-07-01,,,,,93.80000000000001,1359.51,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45795,2025-07-13,2025-07-01,,,,,73.8,1109.2,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45802,2025-07-13,2025-07-01,,,,,71.0,1062.23,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45809,2025-07-13,2025-07-01,,,,,100.5,1389.94,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45816,2025-07-13,2025-07-01,,,,,79.6,1116.3,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45823,2025-07-13,2025-07-01,,,,,97.6,1319.22,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45830,2025-07-13,2025-07-01,,,,,102.80000000000001,1348.1399999999999,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45837,2025-07-13,2025-07-01,,,,,94.6,1341.25,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45844,2025-07-13,2025-07-01,,,,,108.6,1532.01,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,45851,2025-07-13,2025-07-01,,,,,88.8,1298.83,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,52 Weeks,2025-07-13,2025-07-01,,,,,0.0,0.0,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,AC - ALBERTSONSCO CORP - RMA,2025-07-13,2025-07-01,,,,,93879049.9,734326703.4599999,119.66400000000002,15086.963031745296,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,ACETAIA BELLEI,2025-07-13,2025-07-01,,,,,1619.2,620950.8,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,ACETAIA LEONARDI,2025-07-13,2025-07-01,,,,,1047.4,18706.74,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,ACETAIA MALPIGHI,2025-07-13,2025-07-01,,,,,47.4,490.02,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,ACETAIA MILLAN,2025-07-13,2025-07-01,,,,,681.2,4358.08,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,ACETAIA SAN GIACAMO,2025-07-13,2025-07-01,,,,,1732.6,8669.68,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,ACETAIA SAN GIACOMO,2025-07-13,2025-07-01,,,,,568.2,6551.24,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,ACETIA CATTANI,2025-07-13,2025-07-01,,,,,2243.4,190889.36,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
NEOLEA,ACETUM,2025-07-13,2025-07-01,,,,,76.4,77.44,,,,,,,SPINS PowerTabs Neolea Data Ending 07-13-25.xlsb
